Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
12,16,64,0.7554547309875488,0.7101983189582824,18645,77.896,0.7554547309875488,0.82011479139328,0.7611162662506104,0.7676634788513184,0.7166786193847656,0.7101983189582824,0.7067988514900208,0.7110481858253479,0.7110481858253479,0.7110481858253479
12,16,80,0.5957908153533935,0.7594900846481323,22853,94.728,0.5957908153533935,0.7151762843132019,0.5825487971305847,0.6030672788619995,0.5561781525611877,0.7594900846481323,0.7096317410469055,0.7577903866767883,0.7535410523414612,0.7804532647132874
12,16,96,0.6338665604591369,0.7524079442024231,27061,111.56,0.6338665604591369,0.7248098850250244,0.6437809467315674,0.6014140248298645,0.5910824537277222,0.7524079442024231,0.7152974605560303,0.7337110638618469,0.7634561061859131,0.7747875452041626
12,16,128,0.7157227277755738,0.7257790327072143,35477,145.224,0.7157227277755738,0.8012028932571411,0.7223580479621887,0.6995458602905273,0.661571741104126,0.7257790327072143,0.7138810157775879,0.7152974605560303,0.7337110638618469,0.7294617295265198
12,16,160,0.7570040702819825,0.7167138814926147,43893,178.888,0.7570040702819825,0.7894951105117798,0.7513554692268372,0.7437859177589417,0.7259172201156616,0.7167138814926147,0.7138810157775879,0.7152974605560303,0.7138810157775879,0.7167139053344727
12,24,12,0.8196951150894165,0.7067988514900208,9393,40.888,0.8196951150894165,1.0671813488006592,0.8152354955673218,0.7739731669425964,0.7231320142745972,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,24,16,0.9684751391410827,0.7067988514900208,10957,47.144,0.9684751391410827,0.9876667261123657,0.9675396084785461,0.9631028771400452,0.9619259238243103,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,24,24,0.9712076306343078,0.7067988514900208,14085,59.656,0.9712076306343078,0.9801144599914551,0.9690192341804504,0.9689838290214539,0.9690107107162476,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,24,32,0.6686224579811096,0.7203966021537781,17213,72.168,0.6686224579811096,0.7816108465194702,0.7326503396034241,0.6595280766487122,0.5915260910987854,0.7203966021537781,0.7082152962684631,0.7067988514900208,0.7110481858253479,0.723796010017395
12,24,48,0.7698639035224915,0.7124645829200744,23469,97.192,0.7698639035224915,0.8598718643188477,0.7691690325737,0.7449226975440979,0.7411141395568848,0.7124645829200744,0.7067988514900208,0.7124645709991455,0.7138810157775879,0.7138810157775879
